termListVersion,termVersion
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-GrowthConditions-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-GrowthConditions-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-GrowthConditionAtomised-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CultureMedium-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CultureMedium-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Aerobicity-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Aerobicity-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Temperature-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Temperature-@scale-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-References-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Reference-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-ReferenceGUID-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-TitleCitation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-CitationDetail-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-DOI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-FormOfSupply-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-FormOfSupply-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Applications-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Applications-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Hazard-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/CultureCollectionUnit-Hazard-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MycologicalUnit-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MycologicalUnit-LichenMorphotype-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MycologicalSexualStage-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MycologicalLiveStages-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MycologicalLiveStage-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MycologicalLiveStage-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-Exsiccatum-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanIdentifier-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanSequenceNo-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanDestination-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanForBotanist-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanDespatchMethod-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanDate-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-LoanReturnDate-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-NaturalOccurrence-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-NaturalOccurrence-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-CultivatedOccurrence-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/HerbariumUnit-CultivatedOccurrence-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionSpecimenNumbers-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionStatus-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-LocationInGarden-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionMaterialType-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Hardiness-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-ProvenanceCategory-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-PropagationHistoryCode-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-AccessionLineage-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-DonorCategory-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Cultivation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-PlantingDate-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Propagation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-Perennation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-BreedingSystem-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/BotanicalGardenUnit-IPEN-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-NationalInventoryCode-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-BreedingInstitutionCode-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-BreedingCountryCode-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-BiologicalStatus-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AncestralData-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AncestralData-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-CollectingAcquisitionSource-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-OtherIdentification-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-LocationSafetyDuplicates-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-TypeGermplasmStorage-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-DecodedBreedingInstitute-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-DecodedDonorInstitute-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-DecodedLocationSafetyDuplicates-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-GatheringInstitutionCode-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AccessionNames-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AccessionName-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PlantGeneticResourcesUnit-AccessionNameText-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-PhasesOrStages-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-PhaseOrStage-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/ZoologicalUnit-PhaseOrStage-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Preservation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Completeness-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Completeness-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Form-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Form-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Matrix-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Matrix-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Mineralisation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Mineralisation-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Taphonomy-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-Taphonomy-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/PalaeontologicalUnit-TimeRange-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObjects-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ID-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-FileURI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ProductURI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Context-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Context-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Format-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageSize-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Width-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Height-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageResolution-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-FileSize-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRStatements-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclarations-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-Text-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-Details-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-IPRDeclaration-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyrights-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-Text-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-Details-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Copyright-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Licenses-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-Text-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-Details-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-License-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatements-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-Text-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-Details-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-TermsOfUseStatement-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimers-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-Text-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-Details-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Disclaimer-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgements-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-Text-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-Details-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Acknowledgement-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citations-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-Text-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-Details-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Citation-URI-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Comment-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Comment-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-DateCreated-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-Creator-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-CaptureEquipment-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageColourSpace-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageColourSpace-ProfileName-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/MultiMediaObject-ImageColourSpace-ProfileRef-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Associations-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitGUID-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitSourceInstitutionCode-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitSourceName-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedUnitID-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedKindOfUnit-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociatedKindOfUnit-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociationType-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-AssociationType-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/AssociatedUnitDatasetAccessPoint-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-Comment-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssociation-Comment-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Assemblages-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/UnitAssemblage-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/AssemblageID-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/AssemblageName-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/AssemblageName-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/NamedCollectionsOrSurveys-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/NamedCollectionOrSurvey-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/NamedCollectionOrSurvey-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/FieldNotes-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/FieldNotes-@language-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Gathering-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Gathering-Code-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-DateText-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-TimeZone-2023-11-13
http://rs.tdwg.org/abcd2/version/terms/2023-11-13,http://rs.tdwg.org/abcd2/terms/version/Gathering-DateTime-ISODateTimeBegin-2023-11-13
